data,competitor,name,group,weight,price,price_old,discount,insert,otzyvy,lock,article
2024-03-17,Мёд семьи Мамдеевых,гречишный мёд с кедровой живицей,,13600.0,6586,6933,0.95,натуральный; Набор с медом; Башкирский Мед,91.0,ягодный; медовый; Сладкий без сахара,177380931
2024-03-17,Мёд семьи Мамдеевых,"подарочный набор меда, ассорти медов",,600.0,874,920,0.95,натуральный; Набор с медом; Башкирский Мед,185.0,ягодный; медовый; Сладкий без сахара,177380979
2024-03-17,Мёд семьи Мамдеевых,"липовый мёд, подарочный набор, пп, к чаю",,13600.0,6822,7182,0.95,натуральный; Набор с медом; Башкирский Мед,5.0,ягодный; медовый; Сладкий без сахара,172939396
2024-03-17,Мёд семьи Мамдеевых,"подарочный набор меда, ассорти медов",,13600.0,5496,5786,0.95,натуральный; Набор с медом; Башкирский Мед,7566.0,ягодный; медовый; Сладкий без сахара,177380952
2024-03-17,Мёд семьи Мамдеевых,"майский мёд, подарочный набор, пп, зож",,13600.0,4826,5080,0.95,натуральный; Набор с медом; Башкирский Мед,957.0,ягодный; медовый; Сладкий без сахара,165755141
2024-03-17,Мёд семьи Мамдеевых,"мёд с мумие, подарочный набор, пп, зож",,2700.0,1771,1865,0.95,натуральный; Набор с медом; Башкирский Мед,7566.0,ягодный; медовый; Сладкий без сахара,183594461
2024-03-17,Мёд семьи Мамдеевых,"мёд с мумие, витаминная бомба",,4000.0,1733,1825,0.95,натуральный; Набор с медом; Башкирский Мед,7566.0,ягодный; медовый; Сладкий без сахара,177380959
2024-03-17,Мёд семьи Мамдеевых,"мёд с мумие стронг, двойное мумиё",,4000.0,1681,1770,0.95,горный; луговой; разнотравный,733.0,ягодный; натуральный; сладкий медовый,85676544
2024-03-17,Мёд семьи Мамдеевых,"подарочный набор меда, ассорти , зож",,950.0,1625,1711,0.95,натуральный; Набор с медом; Башкирский Мед,119.0,ягодный; медовый; Сладкий без сахара,158384952
2024-03-17,Мёд семьи Мамдеевых,"подарочный набор меда, ассорти медов",,600.0,980,1032,0.95,натуральный; Набор с медом; Башкирский Мед,727.0,ягодный; сладкий; медовый,85676539
2024-03-17,Мёд семьи Мамдеевых,"подарочный набор меда, ассорти медов",,600.0,951,1002,0.95,натуральный; Набор с медом; Башкирский Мед,727.0,ягодный; сладкий; медовый,153949176
2024-03-17,Мёд семьи Мамдеевых,"подарочный набор меда, ассорти , зож",,480.0,895,943,0.95,натуральный; Набор с медом; Башкирский Мед,751.0,ягодный; медовый; Сладкий без сахара,158384937
2024-03-17,Мёд семьи Мамдеевых,"подарочный набор меда, ассорти , зож",,480.0,884,931,0.95,натуральный; Набор с медом; Башкирский Мед,119.0,ягодный; медовый; Сладкий без сахара,158384948
2024-03-17,Мёд семьи Мамдеевых,"подарочный набор меда, ассорти , зож",,470.0,870,916,0.95,натуральный; Набор с медом; Башкирский Мед,751.0,ягодный; медовый; Сладкий без сахара,158384933
2024-03-17,Мёд семьи Мамдеевых,"горный мёд, подарочный набор, пп, зож",,600.0,484,510,0.95,натуральный; Набор с медом; Башкирский Мед,802.0,ягодный; медовый; Сладкий без сахара,160068674
2024-03-17,Башкирский пчеловод,мёд натуральный,,250.0,242,255,0.95,цветочный; гречишный мёд; липовый мёд,679.0,,49336869
2024-03-17,Башкирская Медовня,мёд натуральный гречишный 500 грамм,,500.0,291,307,0.95,гречишный,55.0,медовый; детства; Пряный вкус и аромат,87618498
2024-03-17,Антон МедоВ,мед липовый натуральный 4.2 кг без сахара 2023 г.,,4200.0,2609,2747,0.95,полезные сладости; крем мед суфле; продукты питания,360.0,медовый; разнотравье; Мягкий,171726054
2024-03-17,Пасеки Макушкина,"башкирский мёд цветочный, сбор 2023 г, 535 г",,535.0,282,297,0.95,традиционный,22.0,мёд,15523742
